# xyscan Version 4.3.0
# Date: Mon Feb  1 18:43:33 2021
# Scanned by: kro
# Source: /home/kro/Schreibtisch/Bildschirmfoto vom 2021-02-01 18-36-38.png
# Comment: 
# Format: x y -dx +dx -dy +dy
71.1802	35.4711	0	0	0	0	
71.5342	35.6864	0	0	0	0	
71.8883	35.9017	0	0	0	0	
72.1243	36.0633	0	0	0	0	
72.4784	36.3324	0	0	0	0	
73.3045	36.817	0	0	0	0	
73.6585	37.0323	0	0	0	0	
74.0126	37.2476	0	0	0	0	
74.3666	37.463	0	0	0	0	
74.9567	37.8398	0	0	0	0	
75.4288	38.0552	0	0	0	0	
76.1369	38.432	0	0	0	0	
76.963	38.8627	0	0	0	0	
77.6711	39.1319	0	0	0	0	
78.1432	39.4011	0	0	0	0	
78.9693	39.7241	0	0	0	0	
80.3855	40.2086	0	0	0	0	
81.2116	40.4778	0	0	0	0	
82.6279	40.8546	0	0	0	0	
83.336	41.07	0	0	0	0	
84.1621	41.2315	0	0	0	0	
84.9882	41.4468	0	0	0	0	
86.0504	41.6083	0	0	0	0	
86.9945	41.7699	0	0	0	0	
87.5846	41.8237	0	0	0	0	
89.1188	42.0929	0	0	0	0	
90.0629	42.1467	0	0	0	0	
91.4792	42.3082	0	0	0	0	
93.6035	43.6003	0	0	0	0	
94.0755	43.8156	0	0	0	0	
95.1377	43.8156	0	0	0	0	
97.026	43.7618	0	0	0	0	
99.0323	43.6541	0	0	0	0	
100.566	43.5464	0	0	0	0	
101.865	43.4388	0	0	0	0	
103.517	43.2234	0	0	0	0	
104.933	43.0619	0	0	0	0	
106.349	42.9004	0	0	0	0	
107.766	42.6312	0	0	0	0	
109.536	42.4159	0	0	0	0	
111.306	42.0929	0	0	0	0	
112.84	41.8237	0	0	0	0	
114.375	41.6083	0	0	0	0	
115.909	41.2853	0	0	0	0	
117.325	41.0162	0	0	0	0	
118.505	40.747	0	0	0	0	
120.039	40.424	0	0	0	0	
121.692	40.0471	0	0	0	0	
123.226	39.6703	0	0	0	0	
124.524	39.3472	0	0	0	0	
125.94	38.9704	0	0	0	0	
127.474	38.5397	0	0	0	0	
128.773	38.1629	0	0	0	0	
130.307	37.6245	0	0	0	0	
131.959	37.0861	0	0	0	0	
133.139	36.6555	0	0	0	0	
134.673	36.0094	0	0	0	0	
135.972	35.5249	0	0	0	0	
137.27	34.9865	0	0	0	0	
138.568	34.502	0	0	0	0	
140.102	34.0713	0	0	0	0	
142.109	33.4791	0	0	0	0	
143.643	32.9946	0	0	0	0	
144.705	32.6716	0	0	0	0	
145.885	32.2409	0	0	0	0	
146.947	31.9179	0	0	0	0	
148.482	31.4334	0	0	0	0	
149.78	31.0565	0	0	0	0	
150.724	30.8412	0	0	0	0	
152.14	30.4643	0	0	0	0	
153.556	30.0336	0	0	0	0	
155.09	29.6568	0	0	0	0	
156.389	29.3338	0	0	0	0	
157.215	29.1184	0	0	0	0	
158.159	28.8493	0	0	0	0	
159.339	28.5262	0	0	0	0	
161.345	28.6878	0	0	0	0	
162.29	28.3647	0	0	0	0	
163.824	27.9341	0	0	0	0	
164.768	27.6649	0	0	0	0	
165.712	27.3957	0	0	0	0	
166.656	27.1265	0	0	0	0	
168.072	26.6958	0	0	0	0	
169.371	26.319	0	0	0	0	
170.787	25.8883	0	0	0	0	
172.203	25.4576	0	0	0	0	
173.265	25.1884	0	0	0	0	
174.327	24.8654	0	0	0	0	
175.744	24.4886	0	0	0	0	
177.16	24.004	0	0	0	0	
178.576	23.6272	0	0	0	0	
179.756	23.2503	0	0	0	0	
180.818	22.9273	0	0	0	0	
182.47	22.4428	0	0	0	0	
184.005	22.0121	0	0	0	0	
185.067	21.6353	0	0	0	0	
186.719	21.2046	0	0	0	0	
188.253	20.7201	0	0	0	0	
189.67	20.2894	0	0	0	0	
191.086	19.8587	0	0	0	0	
192.502	19.428	0	0	0	0	
194.036	18.9973	0	0	0	0	
195.452	18.5666	0	0	0	0	
196.869	18.1359	0	0	0	0	
198.521	17.6514	0	0	0	0	
199.583	17.3284	0	0	0	0	
201.235	16.8439	0	0	0	0	
202.533	16.467	0	0	0	0	
203.832	16.0902	0	0	0	0	
205.72	15.6057	0	0	0	0	
207.018	15.2288	0	0	0	0	
208.434	14.852	0	0	0	0	
209.732	14.6366	0	0	0	0	
# EoF
